"prov" "agno" "casos" "esp" "long" "lat"
"82" 32 1976 50 49.9461880538569 -7.57751195701661 42.2058800425114
"83" 33 1976 84 90.9210751927638 -5.9826023524122 43.3068393860113
"84" 34 1976 28 19.3009052160235 -4.5244778612837 42.3858592040108
"85" 35 1976 46 35.6375285023673 -14.0808342801231 28.5157089130002
"86" 36 1976 53 57.805484743401 -8.44460855754943 42.4398016773539
"87" 37 1976 36 42.6553032643551 -6.0589248043088 40.8171845370366
"88" 38 1976 47 40.8001515262053 -16.5420836626214 28.4318722417734
"89" 39 1976 35 39.158169806402 -4.01407954592847 43.2119867222126
"90" 40 1976 18 18.2011772657109 -4.04852400392879 41.1828032906417
"91" 41 1976 92 87.4302479171613 -5.68875708808965 37.448879916972
"92" 42 1976 13 15.1158148044544 -2.58123034319994 41.6308263313168
"93" 43 1976 59 50.5944827227644 0.826785127629588 41.099494777678
"94" 44 1976 18 23.6308342788028 -0.812830844826387 40.6744694945262
"95" 45 1976 36 49.0000079337893 -4.14438535984712 39.8056144801947
"96" 46 1976 160 155.034844173753 -0.789648969061416 39.3579240490339
"97" 47 1976 29 33.152185521647 -4.83269168581912 41.6440757226044
"98" 48 1976 83 70.7392711114313 -2.83223719674931 43.2527888459929
"99" 49 1976 34 29.3592557030761 -5.96472387457858 41.742081055707
"100" 50 1976 94 75.4389644319656 -1.05613701304700 41.6309680140457
"101" 1 1977 9 15.3253767117703 -2.69920255095887 42.8362688079098
"102" 2 1977 39 33.4319885824436 -1.98432704501776 38.8405206642905
"103" 3 1977 115 85.3953164819714 -0.576909403944958 38.4974913538265
"104" 4 1977 32 29.837830476694 -2.35604061514020 37.2133431727737
"105" 5 1977 25 23.8029912730069 -4.93788312937989 40.5815877800085
"106" 6 1977 63 60.4785869344272 -6.13905369866462 38.7256674878886
"107" 7 1977 69 59.0240319818112 2.91946602099717 39.6320217153478
"108" 8 1977 307 315.32938881024 1.99811663925652 41.7469265779753
"109" 9 1977 23 36.2855355730858 -3.59134675355039 42.3729704312902
"110" 10 1977 37 42.3987906729545 -6.15535052135614 39.7231926273179
"111" 11 1977 51 49.9618484975264 -5.76468483106548 36.5624969412696
"112" 12 1977 43 45.3332342200018 -0.148039282559446 40.2507348146576
"113" 13 1977 36 44.1877500142087 -3.81339188792 38.9298215736108
"114" 14 1977 48 58.1189404900351 -4.81499528758521 38.0049023897714
"115" 15 1977 88 87.4930877689193 -8.45971855216294 43.1280401889178
"116" 16 1977 18 30.1213075490407 -2.19548700715003 39.9086860718255
"117" 17 1977 49 43.1237359383844 2.68708796205338 42.145865652011
"118" 18 1977 41 57.4622046334303 -3.2725162184824 37.3330507124855
"119" 19 1977 13 21.2378101884366 -2.62128556282702 40.8274558690964
"120" 20 1977 29 42.4981153806313 -2.16792853126469 43.1528089188849
"121" 21 1977 29 32.1235521610576 -6.83265276754075 37.5978334583402
"122" 22 1977 30 29.3995715615389 -0.059609139223607 42.2142401605038
"123" 23 1977 46 57.2674506170837 -3.44979781370444 38.0308250493701
"124" 24 1977 56 53.5322011612407 -5.82870631120274 42.634323440999
"125" 25 1977 43 41.0390842954159 1.05797639294180 42.0569667018661
"126" 26 1977 22 23.7077161161199 -2.50129759774743 42.2834647638459
"127" 27 1977 51 58.1414103776923 -7.43968312456498 43.0234823442494
"128" 28 1977 193 264.253593495702 -3.71281962879811 40.5070988091236
"129" 29 1977 78 63.2228769475987 -4.73055642619482 36.8262859308411
"130" 30 1977 68 71.151141947576 -1.49630010993228 38.0192645198754
"131" 31 1977 39 44.5699272881539 -1.62626983258690 42.6731456222013
"132" 32 1977 33 51.2049907158622 -7.57751195701661 42.2058800425114
"133" 33 1977 89 93.9978334390657 -5.9826023524122 43.3068393860113
"134" 34 1977 29 19.7654670559624 -4.5244778612837 42.3858592040108
"135" 35 1977 34 36.8570849058056 -14.0808342801231 28.5157089130002
"136" 36 1977 58 59.5462941643966 -8.44460855754943 42.4398016773539
"137" 37 1977 37 43.6225447410378 -6.0589248043088 40.8171845370366
"138" 38 1977 40 41.8052583403225 -16.5420836626214 28.4318722417734
"139" 39 1977 48 40.2740146842516 -4.01407954592847 43.2119867222126
"140" 40 1977 15 18.4937851663715 -4.04852400392879 41.1828032906417
"141" 41 1977 95 89.6500541423205 -5.68875708808965 37.448879916972
"142" 42 1977 13 15.4136765815386 -2.58123034319994 41.6308263313168
"143" 43 1977 58 51.5340949797274 0.826785127629588 41.099494777678
"144" 44 1977 22 24.0912117666889 -0.812830844826387 40.6744694945262
"145" 45 1977 39 50.133989197637 -4.14438535984712 39.8056144801947
"146" 46 1977 152 158.627827993738 -0.789648969061416 39.3579240490339
"147" 47 1977 46 33.9764502952801 -4.83269168581912 41.6440757226044
"148" 48 1977 68 72.7260319462174 -2.83223719674931 43.2527888459929
"149" 49 1977 26 30.1632367371983 -5.96472387457858 41.742081055707
"150" 50 1977 87 77.5051210990086 -1.05613701304700 41.6309680140457
"151" 1 1978 10 15.7834044059548 -2.69920255095887 42.8362688079098
"152" 2 1978 31 33.968727478854 -1.98432704501776 38.8405206642905
"153" 3 1978 93 87.7532206415842 -0.576909403944958 38.4974913538265
"154" 4 1978 28 30.5116593841072 -2.35604061514020 37.2133431727737
"155" 5 1978 21 24.156133679776 -4.93788312937989 40.5815877800085
"156" 6 1978 65 61.4073847792594 -6.13905369866462 38.7256674878886
"157" 7 1978 63 60.4823137772061 2.91946602099717 39.6320217153478
"158" 8 1978 325 324.534607117344 1.99811663925652 41.7469265779753
"159" 9 1978 32 37.0669875158421 -3.59134675355039 42.3729704312902
"160" 10 1978 43 43.3497214662304 -6.15535052135614 39.7231926273179
"161" 11 1978 57 51.3633702193904 -5.76468483106548 36.5624969412696
"162" 12 1978 46 46.3326555917784 -0.148039282559446 40.2507348146576
"163" 13 1978 44 45.0751154577082 -3.81339188792 38.9298215736108
"164" 14 1978 61 59.3893471692773 -4.81499528758521 38.0049023897714
"165" 15 1978 80 89.8992611530142 -8.45971855216294 43.1280401889178
"166" 16 1978 16 30.678837904025 -2.19548700715003 39.9086860718255
"167" 17 1978 47 44.0077636037885 2.68708796205338 42.145865652011
"168" 18 1978 36 58.6985074974609 -3.2725162184824 37.3330507124855
"169" 19 1978 23 21.5091749033428 -2.62128556282702 40.8274558690964
"170" 20 1978 36 43.5792783828191 -2.16792853126469 43.1528089188849
"171" 21 1978 41 32.712997173484 -6.83265276754075 37.5978334583402
"172" 22 1978 33 29.893399641806 -0.059609139223607 42.2142401605038
"173" 23 1978 52 58.3347811880154 -3.44979781370444 38.0308250493701
"174" 24 1978 45 54.9033151218004 -5.82870631120274 42.634323440999
"175" 25 1978 52 41.910984696401 1.05797639294180 42.0569667018661
"176" 26 1978 16 24.1552698701589 -2.50129759774743 42.2834647638459
"177" 27 1978 57 59.2450049569965 -7.43968312456498 43.0234823442494
"178" 28 1978 222 273.996943850512 -3.71281962879811 40.5070988091236
"179" 29 1978 70 64.9410305167556 -4.73055642619482 36.8262859308411
"180" 30 1978 77 72.6890803649644 -1.49630010993228 38.0192645198754
"181" 31 1978 41 45.5242983822239 -1.62626983258690 42.6731456222013
"182" 32 1978 38 52.3915407742822 -7.57751195701661 42.2058800425114
"183" 33 1978 92 96.9276875248946 -5.9826023524122 43.3068393860113
"184" 34 1978 28 20.1999182827677 -4.5244778612837 42.3858592040108
"185" 35 1978 50 38.0297434536713 -14.0808342801231 28.5157089130002
"186" 36 1978 56 61.2089914627663 -8.44460855754943 42.4398016773539
"187" 37 1978 37 44.5347227873779 -6.0589248043088 40.8171845370366
"188" 38 1978 51 42.7653343215545 -16.5420836626214 28.4318722417734
"189" 39 1978 41 41.3155215713886 -4.01407954592847 43.2119867222126
"190" 40 1978 21 18.746562356454 -4.04852400392879 41.1828032906417
"191" 41 1978 95 91.7931514198766 -5.68875708808965 37.448879916972
"192" 42 1978 10 15.7146326973956 -2.58123034319994 41.6308263313168
"193" 43 1978 52 52.4160386726972 0.826785127629588 41.099494777678
"194" 44 1978 25 24.5169680771434 -0.812830844826387 40.6744694945262
"195" 45 1978 39 51.2063547483114 -4.14438535984712 39.8056144801947
"196" 46 1978 202 162.018958025214 -0.789648969061416 39.3579240490339
"197" 47 1978 37 34.7783022016243 -4.83269168581912 41.6440757226044
"198" 48 1978 81 74.5953516207518 -2.83223719674931 43.2527888459929
"199" 49 1978 30 30.9196854507357 -5.96472387457858 41.742081055707
"200" 50 1978 88 79.4795356092136 -1.05613701304700 41.6309680140457
"201" 1 1979 18 16.2107376613455 -2.69920255095887 42.8362688079098
"202" 2 1979 32 34.4353801755876 -1.98432704501776 38.8405206642905
"203" 3 1979 95 89.9147621805436 -0.576909403944958 38.4974913538265
"204" 4 1979 26 31.115471085213 -2.35604061514020 37.2133431727737
"205" 5 1979 24 24.4569965818614 -4.93788312937989 40.5815877800085
"206" 6 1979 77 62.2036678524529 -6.13905369866462 38.7256674878886
"207" 7 1979 55 61.7986386034871 2.91946602099717 39.6320217153478
"208" 8 1979 346 332.969373386578 1.99811663925652 41.7469265779753
"209" 9 1979 27 37.7465565924065 -3.59134675355039 42.3729704312902
"210" 10 1979 44 44.1919974712032 -6.15535052135614 39.7231926273179
"211" 11 1979 60 52.65464732743 -5.76468483106548 36.5624969412696
"212" 12 1979 50 47.2121760692335 -0.148039282559446 40.2507348146576
"213" 13 1979 50 45.8663795650969 -3.81339188792 38.9298215736108
"214" 14 1979 42 60.5297761070634 -4.81499528758521 38.0049023897714
"215" 15 1979 92 92.1123514642552 -8.45971855216294 43.1280401889178
"216" 16 1979 26 31.1688158006781 -2.19548700715003 39.9086860718255
"217" 17 1979 53 44.7971366856148 2.68708796205338 42.145865652011
"218" 18 1979 56 59.8137976084932 -3.2725162184824 37.3330507124855
"219" 19 1979 16 21.7284922718888 -2.62128556282702 40.8274558690964
"220" 20 1979 27 44.569350415106 -2.16792853126469 43.1528089188849
"221" 21 1979 40 33.2246962325129 -6.83265276754075 37.5978334583402
"222" 22 1979 35 30.3132629608163 -0.059609139223607 42.2142401605038
"223" 23 1979 52 59.2608233181516 -3.44979781370444 38.0308250493701
"224" 24 1979 56 56.1706400523754 -5.82870631120274 42.634323440999
"225" 25 1979 40 42.684403833379 1.05797639294180 42.0569667018661
"226" 26 1979 23 24.5471388038937 -2.50129759774743 42.2834647638459
"227" 27 1979 56 60.2190126355992 -7.43968312456498 43.0234823442494
"228" 28 1979 179 283.084722984175 -3.71281962879811 40.5070988091236
"229" 29 1979 80 66.495570546085 -4.73055642619482 36.8262859308411
"230" 30 1979 68 74.0686997832855 -1.49630010993228 38.0192645198754
"231" 31 1979 39 46.3692610661695 -1.62626983258690 42.6731456222013
"232" 32 1979 32 53.4555170963784 -7.57751195701661 42.2058800425114
"233" 33 1979 90 99.6513165281898 -5.9826023524122 43.3068393860113
"234" 34 1979 21 20.5802748677119 -4.5244778612837 42.3858592040108
"235" 35 1979 47 39.1054110251808 -14.0808342801231 28.5157089130002
"236" 36 1979 64 62.737152945839 -8.44460855754943 42.4398016773539
"237" 37 1979 40 45.3421130135262 -6.0589248043088 40.8171845370366
"238" 38 1979 50 43.6362932164655 -16.5420836626214 28.4318722417734
"239" 39 1979 45 42.2686077469924 -4.01407954592847 43.2119867222126
"240" 40 1979 24 18.966194578831 -4.04852400392879 41.1828032906417
"241" 41 1979 96 93.7274901219343 -5.68875708808965 37.448879916972
"242" 42 1979 7 15.9760843923503 -2.58123034319994 41.6308263313168
"243" 43 1979 47 53.1715052407262 0.826785127629588 41.099494777678
"244" 44 1979 17 24.8855477534272 -0.812830844826387 40.6744694945262
"245" 45 1979 41 52.1471421947143 -4.14438535984712 39.8056144801947
"246" 46 1979 184 165.069899447771 -0.789648969061416 39.3579240490339
"247" 47 1979 29 35.4927548167179 -4.83269168581912 41.6440757226044
"248" 48 1979 75 76.3153079675918 -2.83223719674931 43.2527888459929
"249" 49 1979 36 31.6070643698981 -5.96472387457858 41.742081055707
"250" 50 1979 89 81.2643501898412 -1.05613701304700 41.6309680140457
"251" 1 1980 20 16.6032963294834 -2.69920255095887 42.8362688079098
"252" 2 1980 45 34.8267313473201 -1.98432704501776 38.8405206642905
"253" 3 1980 126 91.8826612866467 -0.576909403944958 38.4974913538265
"254" 4 1980 28 31.6448222002006 -2.35604061514020 37.2133431727737
"255" 5 1980 18 24.7112677404707 -4.93788312937989 40.5815877800085
"256" 6 1980 55 62.8666658890988 -6.13905369866462 38.7256674878886
"257" 7 1980 49 62.9793653666839 2.91946602099717 39.6320217153478
"258" 8 1980 371 340.670145646241 1.99811663925652 41.7469265779753
"259" 9 1980 25 38.3584247013597 -3.59134675355039 42.3729704312902
"260" 10 1980 29 44.9248274215406 -6.15535052135614 39.7231926273179
"261" 11 1980 51 53.8326767332961 -5.76468483106548 36.5624969412696
"262" 12 1980 77 47.9952991325318 -0.148039282559446 40.2507348146576
"263" 13 1980 34 46.5659207976572 -3.81339188792 38.9298215736108
"264" 14 1980 67 61.548512011109 -4.81499528758521 38.0049023897714
"265" 15 1980 81 94.1202453341796 -8.45971855216294 43.1280401889178
"266" 16 1980 23 31.5756462361082 -2.19548700715003 39.9086860718255
"267" 17 1980 66 45.4793295226195 2.68708796205338 42.145865652011
"268" 18 1980 48 60.8128067047737 -3.2725162184824 37.3330507124855
"269" 19 1980 9 21.9092697491801 -2.62128556282702 40.8274558690964
"270" 20 1980 36 45.4497373590395 -2.16792853126469 43.1528089188849
"271" 21 1980 46 33.6633720438391 -6.83265276754075 37.5978334583402
"272" 22 1980 27 30.6696015091835 -0.059609139223607 42.2142401605038
"273" 23 1980 48 60.0773323920801 -3.44979781370444 38.0308250493701
"274" 24 1980 40 57.3021802065238 -5.82870631120274 42.634323440999
"275" 25 1980 46 43.3759099909735 1.05797639294180 42.0569667018661
"276" 26 1980 25 24.874840675712 -2.50129759774743 42.2834647638459
"277" 27 1980 42 61.059342813463 -7.43968312456498 43.0234823442494
"278" 28 1980 227 291.475197060292 -3.71281962879811 40.5070988091236
"279" 29 1980 70 67.9161956213763 -4.73055642619482 36.8262859308411
"280" 30 1980 97 75.2749818170492 -1.49630010993228 38.0192645198754
"281" 31 1980 41 47.1241091937957 -1.62626983258690 42.6731456222013
"282" 32 1980 51 54.4118203217185 -7.57751195701661 42.2058800425114
"283" 33 1980 108 102.190988813138 -5.9826023524122 43.3068393860113
"284" 34 1980 25 20.9357028873199 -4.5244778612837 42.3858592040108
"285" 35 1980 54 40.0871895907039 -14.0808342801231 28.5157089130002
"286" 36 1980 58 64.1386650890261 -8.44460855754943 42.4398016773539
"287" 37 1980 35 46.0579054593814 -6.0589248043088 40.8171845370366
"288" 38 1980 44 44.4063115672496 -16.5420836626214 28.4318722417734
"289" 39 1980 56 43.1217124239806 -4.01407954592847 43.2119867222126
"290" 40 1980 25 19.1407136318608 -4.04852400392879 41.1828032906417
"291" 41 1980 100 95.500145379898 -5.68875708808965 37.448879916972
"292" 42 1980 14 16.1994241215078 -2.58123034319994 41.6308263313168
"293" 43 1980 65 53.8119698358152 0.826785127629588 41.099494777678
"294" 44 1980 20 25.1994630428184 -0.812830844826387 40.6744694945262
"295" 45 1980 46 52.9961623166934 -4.14438535984712 39.8056144801947
"296" 46 1980 181 167.781560569866 -0.789648969061416 39.3579240490339
"297" 47 1980 51 36.1473991722314 -4.83269168581912 41.6440757226044
"298" 48 1980 100 77.8534802562002 -2.83223719674931 43.2527888459929
"299" 49 1980 35 32.2373863653889 -5.96472387457858 41.742081055707
"300" 50 1980 77 82.872064254248 -1.05613701304700 41.6309680140457
"301" 1 1981 16 17.1600782431586 -2.69920255095887 42.8362688079098
"302" 2 1981 48 35.3396416045487 -1.98432704501776 38.8405206642905
"303" 3 1981 95 94.241799505787 -0.576909403944958 38.4974913538265
"304" 4 1981 28 32.3895841864701 -2.35604061514020 37.2133431727737
"305" 5 1981 16 25.2744177567339 -4.93788312937989 40.5815877800085
"306" 6 1981 84 63.8344114272932 -6.13905369866462 38.7256674878886
"307" 7 1981 56 64.4524113881512 2.91946602099717 39.6320217153478
"308" 8 1981 341 351.017387533574 1.99811663925652 41.7469265779753
"309" 9 1981 37 39.4699588880574 -3.59134675355039 42.3729704312902
"310" 10 1981 39 45.8255273450464 -6.15535052135614 39.7231926273179
"311" 11 1981 66 55.3550078043049 -5.76468483106548 36.5624969412696
"312" 12 1981 56 48.8213614098083 -0.148039282559446 40.2507348146576
"313" 13 1981 59 47.5135299885255 -3.81339188792 38.9298215736108
"314" 14 1981 53 62.9411952031586 -4.81499528758521 38.0049023897714
"315" 15 1981 102 96.7751088544953 -8.45971855216294 43.1280401889178
"316" 16 1981 32 32.1311258824297 -2.19548700715003 39.9086860718255
"317" 17 1981 41 46.5077880228162 2.68708796205338 42.145865652011
"318" 18 1981 44 62.1840830358546 -3.2725162184824 37.3330507124855
"319" 19 1981 20 22.3420534294486 -2.62128556282702 40.8274558690964
"320" 20 1981 42 46.7839983752805 -2.16792853126469 43.1528089188849
"321" 21 1981 36 34.3077375733138 -6.83265276754075 37.5978334583402
"322" 22 1981 31 31.3614700169661 -0.059609139223607 42.2142401605038
"323" 23 1981 48 61.0614325898618 -3.44979781370444 38.0308250493701
"324" 24 1981 60 58.8216813713987 -5.82870631120274 42.634323440999
"325" 25 1981 50 44.440782806759 1.05797639294180 42.0569667018661
"326" 26 1981 34 25.5410526082906 -2.50129759774743 42.2834647638459
"327" 27 1981 49 62.3037226056493 -7.43968312456498 43.0234823442494
"328" 28 1981 254 302.549018547227 -3.71281962879811 40.5070988091236
"329" 29 1981 102 69.7517785183982 -4.73055642619482 36.8262859308411
"330" 30 1981 87 76.701070904411 -1.49630010993228 38.0192645198754
"331" 31 1981 53 48.2333431432456 -1.62626983258690 42.6731456222013
"332" 32 1981 49 55.5829285303147 -7.57751195701661 42.2058800425114
"333" 33 1981 109 105.146675249007 -5.9826023524122 43.3068393860113
"334" 34 1981 19 21.442727384893 -4.5244778612837 42.3858592040108
"335" 35 1981 50 41.1431806208398 -14.0808342801231 28.5157089130002
"336" 36 1981 70 65.9840131892161 -8.44460855754943 42.4398016773539
"337" 37 1981 40 47.2287825432211 -6.0589248043088 40.8171845370366
"338" 38 1981 54 45.5759665658819 -16.5420836626214 28.4318722417734
"339" 39 1981 54 44.4465371039409 -4.01407954592847 43.2119867222126
"340" 40 1981 27 19.5584243747927 -4.04852400392879 41.1828032906417
"341" 41 1981 108 97.822040804244 -5.68875708808965 37.448879916972
"342" 42 1981 13 16.6062417661375 -2.58123034319994 41.6308263313168
"343" 43 1981 74 54.8235865646737 0.826785127629588 41.099494777678
"344" 44 1981 15 25.5505091453324 -0.812830844826387 40.6744694945262
"345" 45 1981 43 54.1726125604729 -4.14438535984712 39.8056144801947
"346" 46 1981 173 171.076405943387 -0.789648969061416 39.3579240490339
"347" 47 1981 44 37.3481652065472 -4.83269168581912 41.6440757226044
"348" 48 1981 96 79.7727076465707 -2.83223719674931 43.2527888459929
"349" 49 1981 38 33.0455450932285 -5.96472387457858 41.742081055707
"350" 50 1981 85 85.1006287080464 -1.05613701304700 41.6309680140457
"351" 1 1982 20 17.8525847873475 -2.69920255095887 42.8362688079098
"352" 2 1982 40 35.9652232359109 -1.98432704501776 38.8405206642905
"353" 3 1982 109 97.0743009017156 -0.576909403944958 38.4974913538265
"354" 4 1982 49 33.3220877361665 -2.35604061514020 37.2133431727737
"355" 5 1982 22 26.1421685532573 -4.93788312937989 40.5815877800085
"356" 6 1982 61 65.1263942342863 -6.13905369866462 38.7256674878886
"357" 7 1982 69 66.240029278493 2.91946602099717 39.6320217153478
"358" 8 1982 370 364.347133303487 1.99811663925652 41.7469265779753
"359" 9 1982 23 41.0493750108972 -3.59134675355039 42.3729704312902
"360" 10 1982 51 46.8918067844017 -6.15535052135614 39.7231926273179
"361" 11 1982 78 57.2013118220869 -5.76468483106548 36.5624969412696
"362" 12 1982 54 49.7198912727218 -0.148039282559446 40.2507348146576
"363" 13 1982 47 48.6854959996598 -3.81339188792 38.9298215736108
"364" 14 1982 52 64.6979909510205 -4.81499528758521 38.0049023897714
"365" 15 1982 108 100.12545731701 -8.45971855216294 43.1280401889178
"366" 16 1982 28 32.8469802018956 -2.19548700715003 39.9086860718255
"367" 17 1982 49 47.8726984045248 2.68708796205338 42.145865652011
"368" 18 1982 58 63.9136735186518 -3.2725162184824 37.3330507124855
"369" 19 1982 14 23.023541845549 -2.62128556282702 40.8274558690964
"370" 20 1982 43 48.5851689100952 -2.16792853126469 43.1528089188849
"371" 21 1982 46 35.1265203941284 -6.83265276754075 37.5978334583402
"372" 22 1982 26 32.3488110311872 -0.059609139223607 42.2142401605038
"373" 23 1982 34 62.1887154654945 -3.44979781370444 38.0308250493701
"374" 24 1982 50 60.7795372516968 -5.82870631120274 42.634323440999
"375" 25 1982 44 45.8807040292697 1.05797639294180 42.0569667018661
"376" 26 1982 25 26.5450284224508 -2.50129759774743 42.2834647638459
"377" 27 1982 52 63.9362342213333 -7.43968312456498 43.0234823442494
"378" 28 1982 219 316.087150559229 -3.71281962879811 40.5070988091236
"379" 29 1982 95 71.9888845439893 -4.73055642619482 36.8262859308411
"380" 30 1982 64 78.4419774805916 -1.49630010993228 38.0192645198754
"381" 31 1982 37 49.8038514624887 -1.62626983258690 42.6731456222013
"382" 32 1982 42 56.9451894071986 -7.57751195701661 42.2058800425114
"383" 33 1982 108 108.511943549651 -5.9826023524122 43.3068393860113
"384" 34 1982 22 22.0983971482155 -4.5244778612837 42.3858592040108
"385" 35 1982 43 42.4089925321175 -14.0808342801231 28.5157089130002
"386" 36 1982 70 68.2611266626232 -8.44460855754943 42.4398016773539
"387" 37 1982 46 48.8169827901331 -6.0589248043088 40.8171845370366
"388" 38 1982 36 47.2240105205499 -16.5420836626214 28.4318722417734
"389" 39 1982 48 46.2451450326313 -4.01407954592847 43.2119867222126
"390" 40 1982 27 20.2073743698338 -4.04852400392879 41.1828032906417
"391" 41 1982 104 100.926560462044 -5.68875708808965 37.448879916972
