"prov" "agno" "casos" "esp" "long" "lat"
"149" 49 1977 26 29.0580464394517 -5.96472387457858 41.742081055707
"150" 50 1977 87 74.9746884027118 -1.05613701304700 41.6309680140457
"151" 1 1978 10 15.2141773222853 -2.69920255095887 42.8362688079098
"152" 2 1978 31 32.9435041139469 -1.98432704501776 38.8405206642905
"153" 3 1978 93 84.497667890947 -0.576909403944958 38.4974913538265
"154" 4 1978 28 29.3308605984326 -2.35604061514020 37.2133431727737
"155" 5 1978 21 23.3535620894317 -4.93788312937989 40.5815877800085
"156" 6 1978 65 59.3076559849374 -6.13905369866462 38.7256674878886
"157" 7 1978 63 58.5475395872592 2.91946602099717 39.6320217153478
"158" 8 1978 325 312.365611528773 1.99811663925652 41.7469265779753
"159" 9 1978 32 35.7210356892708 -3.59134675355039 42.3729704312902
"160" 10 1978 43 41.5423041434168 -6.15535052135614 39.7231926273179
"161" 11 1978 57 49.2661282112839 -5.76468483106548 36.5624969412696
"162" 12 1978 46 44.7098573928497 -0.148039282559446 40.2507348146576
"163" 13 1978 44 43.46481451512 -3.81339188792 38.9298215736108
"164" 14 1978 61 57.2442385491833 -4.81499528758521 38.0049023897714
"165" 15 1978 80 86.6221711246064 -8.45971855216294 43.1280401889178
"166" 16 1978 16 29.6163197487634 -2.19548700715003 39.9086860718255
"167" 17 1978 47 42.3621616887828 2.68708796205338 42.145865652011
"168" 18 1978 36 56.6220118577658 -3.2725162184824 37.3330507124855
"169" 19 1978 23 20.9068562368705 -2.62128556282702 40.8274558690964
"170" 20 1978 36 41.8036370891662 -2.16792853126469 43.1528089188849
"171" 21 1978 41 31.2524927882661 -6.83265276754075 37.5978334583402
"172" 22 1978 33 28.9334955294386 -0.059609139223607 42.2142401605038
"173" 23 1978 52 56.2592610755881 -3.44979781370444 38.0308250493701
"174" 24 1978 45 53.0131043174884 -5.82870631120274 42.634323440999
"175" 25 1978 52 40.4515825401977 1.05797639294180 42.0569667018661
"176" 26 1978 16 23.1880352582094 -2.50129759774743 42.2834647638459
"177" 27 1978 57 57.420217895673 -7.43968312456498 43.0234823442494
"178" 28 1978 222 264.200758052241 -3.71281962879811 40.5070988091236
"179" 29 1978 70 61.9838190744717 -4.73055642619482 36.8262859308411
"180" 30 1978 77 70.2647897721886 -1.49630010993228 38.0192645198754
"181" 31 1978 41 43.912906430996 -1.62626983258690 42.6731456222013
"182" 32 1978 38 50.6343285721315 -7.57751195701661 42.2058800425114
"183" 33 1978 92 93.5816674176634 -5.9826023524122 43.3068393860113
"184" 34 1978 28 19.4129652385697 -4.5244778612837 42.3858592040108
"185" 35 1978 50 36.8284493133957 -14.0808342801231 28.5157089130002
"186" 36 1978 56 59.0954801774937 -8.44460855754943 42.4398016773539
"187" 37 1978 37 43.2255072040597 -6.0589248043088 40.8171845370366
"188" 38 1978 51 41.4247338911925 -16.5420836626214 28.4318722417734
"189" 39 1978 41 39.7196337964826 -4.01407954592847 43.2119867222126
"190" 40 1978 21 18.0426817803631 -4.04852400392879 41.1828032906417
"191" 41 1978 95 88.1204218777312 -5.68875708808965 37.448879916972
"192" 42 1978 10 15.3644633557828 -2.58123034319994 41.6308263313168
"193" 43 1978 52 50.8578448623552 0.826785127629588 41.099494777678
"194" 44 1978 25 23.7475775995634 -0.812830844826387 40.6744694945262
"195" 45 1978 39 49.4937814402918 -4.14438535984712 39.8056144801947
"196" 46 1978 202 156.027604845065 -0.789648969061416 39.3579240490339
"197" 47 1978 37 33.5988046860048 -4.83269168581912 41.6440757226044
"198" 48 1978 81 71.8518169971307 -2.83223719674931 43.2527888459929
"199" 49 1978 30 29.8057123549387 -5.96472387457858 41.742081055707
"200" 50 1978 88 76.878409650718 -1.05613701304700 41.6309680140457
"201" 1 1979 18 15.6284918947846 -2.69920255095887 42.8362688079098
"202" 2 1979 32 33.4286584879115 -1.98432704501776 38.8405206642905
"203" 3 1979 95 86.62794501685 -0.576909403944958 38.4974913538265
"204" 4 1979 26 29.9132786964454 -2.35604061514020 37.2133431727737
"205" 5 1979 24 23.6473240317364 -4.93788312937989 40.5815877800085
"206" 6 1979 77 60.1222503582037 -6.13905369866462 38.7256674878886
"207" 7 1979 55 59.8221447565598 2.91946602099717 39.6320217153478
"208" 8 1979 346 320.625978791578 1.99811663925652 41.7469265779753
"209" 9 1979 27 36.3674930509597 -3.59134675355039 42.3729704312902
"210" 10 1979 44 42.365715188194 -6.15535052135614 39.7231926273179
"211" 11 1979 60 50.5045993491273 -5.76468483106548 36.5624969412696
"212" 12 1979 50 45.6107355487333 -0.148039282559446 40.2507348146576
"213" 13 1979 50 44.2573052435257 -3.81339188792 38.9298215736108
"214" 14 1979 42 58.3835644544291 -4.81499528758521 38.0049023897714
"215" 15 1979 92 88.7318548830608 -8.45971855216294 43.1280401889178
"216" 16 1979 26 30.1114803731407 -2.19548700715003 39.9086860718255
"217" 17 1979 53 43.1363138133418 2.68708796205338 42.145865652011
"218" 18 1979 56 57.7329922711276 -3.2725162184824 37.3330507124855
"219" 19 1979 16 21.1357495517796 -2.62128556282702 40.8274558690964
"220" 20 1979 27 42.7341349762509 -2.16792853126469 43.1528089188849
"221" 21 1979 40 31.729750164546 -6.83265276754075 37.5978334583402
"222" 22 1979 35 29.3456586133688 -0.059609139223607 42.2142401605038
"223" 23 1979 52 57.1657372710675 -3.44979781370444 38.0308250493701
"224" 24 1979 56 54.2377709066403 -5.82870631120274 42.634323440999
"225" 25 1979 40 41.2412627400957 1.05797639294180 42.0569667018661
"226" 26 1979 23 23.5574229408407 -2.50129759774743 42.2834647638459
"227" 27 1979 56 58.3380664087615 -7.43968312456498 43.0234823442494
"228" 28 1979 179 272.953301293535 -3.71281962879811 40.5070988091236
"229" 29 1979 80 63.4283966457601 -4.73055642619482 36.8262859308411
"230" 30 1979 68 71.6625361559344 -1.49630010993228 38.0192645198754
"231" 31 1979 39 44.7265428397535 -1.62626983258690 42.6731456222013
"232" 32 1979 32 51.657961660683 -7.57751195701661 42.2058800425114
"233" 33 1979 90 96.1476076349152 -5.9826023524122 43.3068393860113
"234" 34 1979 21 19.7833162342213 -4.5244778612837 42.3858592040108
"235" 35 1979 47 37.8399986312554 -14.0808342801231 28.5157089130002
"236" 36 1979 64 60.5877463308018 -8.44460855754943 42.4398016773539
"237" 37 1979 40 43.999862519817 -6.0589248043088 40.8171845370366
"238" 38 1979 50 42.2201415632335 -16.5420836626214 28.4318722417734
"239" 39 1979 45 40.6126948530594 -4.01407954592847 43.2119867222126
"240" 40 1979 24 18.2591871434454 -4.04852400392879 41.1828032906417
"241" 41 1979 96 89.9872000953555 -5.68875708808965 37.448879916972
"242" 42 1979 7 15.6318034471136 -2.58123034319994 41.6308263313168
"243" 43 1979 47 51.6236200927589 0.826785127629588 41.099494777678
"244" 44 1979 17 24.1447521650059 -0.812830844826387 40.6744694945262
"245" 45 1979 41 50.4414579904751 -4.14438535984712 39.8056144801947
"246" 46 1979 184 159.046057354921 -0.789648969061416 39.3579240490339
"247" 47 1979 29 34.3083975621978 -4.83269168581912 41.6440757226044
"248" 48 1979 75 73.5143767531034 -2.83223719674931 43.2527888459929
"249" 49 1979 36 30.4923032573082 -5.96472387457858 41.742081055707
"250" 50 1979 89 78.6082336016739 -1.05613701304700 41.6309680140457
"251" 1 1980 20 16.0100806667089 -2.69920255095887 42.8362688079098
"252" 2 1980 45 33.8452168068523 -1.98432704501776 38.8405206642905
"253" 3 1980 126 88.5856684110464 -0.576909403944958 38.4974913538265
"254" 4 1980 28 30.4279612059257 -2.35604061514020 37.2133431727737
"255" 5 1980 18 23.899816293415 -4.93788312937989 40.5815877800085
"256" 6 1980 55 60.8183434412605 -6.13905369866462 38.7256674878886
"257" 7 1980 49 60.9741132380406 2.91946602099717 39.6320217153478
"258" 8 1980 371 328.228771988056 1.99811663925652 41.7469265779753
"259" 9 1980 25 36.9556087090793 -3.59134675355039 42.3729704312902
"260" 10 1980 29 43.0908640345256 -6.15535052135614 39.7231926273179
"261" 11 1980 51 51.6424087114703 -5.76468483106548 36.5624969412696
"262" 12 1980 77 46.425557380537 -0.148039282559446 40.2507348146576
"263" 13 1980 34 44.9666720685863 -3.81339188792 38.9298215736108
"264" 14 1980 67 59.414398472065 -4.81499528758521 38.0049023897714
"265" 15 1980 81 90.656207879209 -8.45971855216294 43.1280401889178
"266" 16 1980 23 30.5300244215199 -2.19548700715003 39.9086860718255
"267" 17 1980 66 43.8128195748065 2.68708796205338 42.145865652011
"268" 18 1980 48 58.7401023185492 -3.2725162184824 37.3330507124855
"269" 19 1980 9 21.3320925967509 -2.62128556282702 40.8274558690964
"270" 20 1980 36 43.5654390549075 -2.16792853126469 43.1528089188849
"271" 21 1980 46 32.1408561123284 -6.83265276754075 37.5978334583402
"272" 22 1980 27 29.6982102854339 -0.059609139223607 42.2142401605038
"273" 23 1980 48 57.9771370781444 -3.44979781370444 38.0308250493701
"274" 24 1980 40 55.3415242972796 -5.82870631120274 42.634323440999
